,humidness (t-12),temperature(t-12),precipitation(t-12),sunshine_duration(t-12),humidness (t-11),temperature(t-11),precipitation(t-11),sunshine_duration(t-11),humidness (t-10),temperature(t-10),precipitation(t-10),sunshine_duration(t-10),humidness (t-9),temperature(t-9),precipitation(t-9),sunshine_duration(t-9),humidness (t-8),temperature(t-8),precipitation(t-8),sunshine_duration(t-8),humidness (t-7),temperature(t-7),precipitation(t-7),sunshine_duration(t-7),humidness (t-6),temperature(t-6),precipitation(t-6),sunshine_duration(t-6),humidness (t-5),temperature(t-5),precipitation(t-5),sunshine_duration(t-5),humidness (t-4),temperature(t-4),precipitation(t-4),sunshine_duration(t-4),humidness (t-3),temperature(t-3),precipitation(t-3),sunshine_duration(t-3),humidness (t-2),temperature(t-2),precipitation(t-2),sunshine_duration(t-2),humidness (t-1),temperature(t-1),precipitation(t-1),sunshine_duration(t-1),sunshine_duration(t),sunshine_duration(t+1),sunshine_duration(t+2),sunshine_duration(t+3),sunshine_duration(t+4),sunshine_duration(t+5),sunshine_duration(t+6),sunshine_duration(t+7),sunshine_duration(t+8),sunshine_duration(t+9),sunshine_duration(t+10),sunshine_duration(t+11)
86,0.084745765,0.44722223,0.017426664,0.79029465,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161
87,0.23728812,0.21666667,0.10949754,0.64818025,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489
88,0.35593224,0.7833333,0.035724662,0.8145581,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934
89,0.62711865,0.83055556,0.30031952,0.5164645,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107
90,0.7288136,0.93888885,0.15945397,0.7556326,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548
91,0.8474576,0.8888889,0.2158002,0.6065858,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425
92,0.661017,0.74444443,0.14725532,0.69324094,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482
93,0.45762712,0.47222227,0.065640435,0.6724437,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095
94,0.2881356,0.26944447,0.047923326,0.6516465,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707
95,0.62711865,0.094444446,0.022364218,0.0,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751
96,0.38983053,0.08888889,0.027882664,0.558059,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149
97,0.38983053,0.2,0.008422888,0.49913344,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243
98,0.4745763,0.35,0.09526576,0.43674174,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738
99,0.38983053,0.6,0.037757773,0.6169844,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964
100,0.6440678,0.7583333,0.08887599,0.63431543,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617
101,0.5254237,0.8611111,0.19198374,0.7209706,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416
102,0.779661,0.9,0.16758642,0.42980936,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011
103,0.7118644,0.9027778,0.09904154,0.63084924,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555
104,0.83050853,0.74722224,0.25530064,0.43674174,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575
105,0.5084746,0.5416667,0.19401687,0.6239168,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326
106,0.5762712,0.27222222,0.12460065,0.3119584,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154
107,0.23728812,0.18333334,0.0002904444,0.5996534,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905
108,0.23728812,0.1138889,0.0020331107,0.5639515,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916
109,0.20338982,0.25833333,0.025559107,0.6291161,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028
110,0.16949153,0.39444447,0.0002904444,0.7334489,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201
111,0.30508476,0.63055557,0.10804532,0.7493934,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937
112,0.37288135,0.74722224,0.11356375,0.76707107,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415
113,0.5423729,0.86944443,0.2021493,0.5892548,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482
114,0.7627118,0.9,0.5286088,0.59341425,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501
115,0.7288136,0.86944443,0.14725532,0.5386482,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147
116,0.6440678,0.7666667,0.21550974,0.5785095,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.86440676,0.9,0.3584084,0.53171575,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147,0.43916807
117,0.5423729,0.56666666,0.028753994,0.6696707,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.86440676,0.9,0.3584084,0.53171575,0.62711865,0.7888889,0.07115888,0.5556326,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147,0.43916807,0.6755633
118,0.44067794,0.35555556,0.023235552,0.5871751,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.86440676,0.9,0.3584084,0.53171575,0.62711865,0.7888889,0.07115888,0.5556326,0.4745763,0.59166664,0.0052279993,0.63882154,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147,0.43916807,0.6755633,0.5164645
119,0.5762712,0.16388889,0.009294221,0.3882149,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.86440676,0.9,0.3584084,0.53171575,0.62711865,0.7888889,0.07115888,0.5556326,0.4745763,0.59166664,0.0052279993,0.63882154,0.38983053,0.3861111,0.0011617776,0.55701905,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147,0.43916807,0.6755633,0.5164645,0.5154246
120,0.32203388,0.10277778,0.004356666,0.6180243,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.86440676,0.9,0.3584084,0.53171575,0.62711865,0.7888889,0.07115888,0.5556326,0.4745763,0.59166664,0.0052279993,0.63882154,0.38983053,0.3861111,0.0011617776,0.55701905,0.23728812,0.108333334,0.002904444,0.58162916,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147,0.43916807,0.6755633,0.5164645,0.5154246,0.47487
121,0.40677965,0.1,0.02904444,0.44436738,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.86440676,0.9,0.3584084,0.53171575,0.62711865,0.7888889,0.07115888,0.5556326,0.4745763,0.59166664,0.0052279993,0.63882154,0.38983053,0.3861111,0.0011617776,0.55701905,0.23728812,0.108333334,0.002904444,0.58162916,0.5762712,0.125,0.0020331107,0.27279028,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147,0.43916807,0.6755633,0.5164645,0.5154246,0.47487,0.60727906
122,0.15254235,0.35277778,0.0005808888,0.82772964,0.20338982,0.6333333,0.04937555,0.772617,0.44067794,0.7277778,0.19866398,0.79445416,0.6440678,0.8888889,0.19285509,0.6922011,0.7288136,0.95277774,0.27911708,0.5840555,0.86440676,0.9,0.3584084,0.53171575,0.62711865,0.7888889,0.07115888,0.5556326,0.4745763,0.59166664,0.0052279993,0.63882154,0.38983053,0.3861111,0.0011617776,0.55701905,0.23728812,0.108333334,0.002904444,0.58162916,0.5762712,0.125,0.0020331107,0.27279028,0.35593224,0.15277778,0.016264886,0.4492201,0.82980937,0.61906415,0.5386482,0.5743501,0.36395147,0.43916807,0.6755633,0.5164645,0.5154246,0.47487,0.60727906,0.49844024
